id,a,b,mu,sigma2,depthRange,count,x,tau2,depTau
588,28.438427,13.109061,0.040360,0.000062,1.000000,31,0.031280,0.000592,17.452093
590,27.478645,13.070434,0.049702,0.000040,1.000000,29,0.041599,0.000310,8.804248
593,14.638916,13.820868,0.031770,0.000159,1.000000,9,0.030637,0.000319,15.009715
594,16.731329,13.915556,0.037523,0.000083,1.000000,13,0.033716,0.000259,11.881882
596,13.237473,14.013102,0.025427,0.000216,1.000000,7,0.024859,0.000304,20.726683
599,12.111393,14.198737,0.024138,0.000448,1.000000,6,0.023839,0.000375,23.443777
600,22.265247,13.557620,0.037414,0.000021,1.000000,18,0.032390,0.000105,8.948404
602,17.641470,13.613008,0.027897,0.000069,1.000000,13,0.025849,0.000252,18.395750
603,20.269011,13.837955,0.034352,0.000025,1.000000,16,0.031050,0.000104,9.635048
604,18.445681,13.728112,0.032066,0.000041,1.000000,13,0.030000,0.000142,11.642527
584,10.181161,14.816467,0.072602,0.012956,1.000000,1,0.021586,0.006574,40.568062
586,45.736256,12.400394,0.067335,0.000011,1.000000,51,0.055308,0.000198,4.333026
587,43.911236,12.954741,0.051236,0.000013,1.000000,47,0.040243,0.000261,8.737761
588,29.310141,13.095874,0.039528,0.000056,1.000000,32,0.029482,0.000577,18.980179
590,28.379158,13.059546,0.048801,0.000035,1.000000,30,0.039956,0.000288,9.194839
593,15.487306,13.779109,0.031412,0.000109,1.000000,10,0.030421,0.000254,14.058258
594,17.608574,13.886460,0.036637,0.000063,1.000000,14,0.032928,0.000219,11.641152
596,14.069327,13.960014,0.025204,0.000132,1.000000,8,0.024660,0.000236,19.449787
599,12.892877,14.122337,0.023988,0.000223,1.000000,7,0.024205,0.000261,20.671984
600,23.195950,13.546617,0.036584,0.000018,1.000000,19,0.031476,0.000093,8.976196
602,18.528627,13.588718,0.027471,0.000055,1.000000,14,0.025367,0.000220,18.150438
603,21.198751,13.824930,0.033733,0.000020,1.000000,17,0.030874,0.000089,9.128808
604,19.360567,13.710419,0.031615,0.000032,1.000000,14,0.029778,0.000120,11.035028
584,10.436315,14.619853,0.050696,0.007654,1.000000,2,0.021705,0.001965,36.153965
586,46.657822,12.396892,0.066695,0.000011,1.000000,52,0.054762,0.000190,4.337802
587,44.829071,12.950383,0.050710,0.000013,1.000000,48,0.039152,0.000250,9.022052
588,30.183670,13.083499,0.038663,0.000051,1.000000,33,0.028433,0.000502,19.340368
590,29.282484,13.049533,0.047854,0.000032,1.000000,31,0.038804,0.000260,9.313651
593,16.358425,13.745858,0.031126,0.000078,1.000000,11,0.029855,0.000207,13.521471
594,18.499372,13.862204,0.035832,0.000050,1.000000,15,0.032223,0.000184,11.329521
596,14.931149,13.919177,0.025018,0.000087,1.000000,9,0.024408,0.000186,18.323683
599,13.726768,14.067477,0.024082,0.000126,1.000000,8,0.023962,0.000202,19.405020
600,24.131189,13.536918,0.035782,0.000015,1.000000,20,0.030773,0.000082,8.862180
602,19.426825,13.568212,0.027063,0.000044,1.000000,15,0.025069,0.000187,17.552715
603,22.135529,13.813794,0.033219,0.000016,1.000000,18,0.030266,0.000078,8.919686
604,20.284798,13.695579,0.031237,0.000025,1.000000,15,0.029312,0.000103,10.638521
584,10.828534,14.427176,0.033730,0.003278,1.000000,3,0.021881,0.000898,31.968678
586,47.579536,12.393235,0.066068,0.000010,1.000000,53,0.053471,0.000184,4.470055
587,45.746399,12.946109,0.050159,0.000012,1.000000,49,0.037309,0.000244,9.742033
588,31.065268,13.072505,0.037741,0.000047,1.000000,34,0.026971,0.000457,20.453075
590,30.189598,13.040179,0.046894,0.000028,1.000000,32,0.037035,0.000239,9.796142
593,17.246975,13.719003,0.030792,0.000057,1.000000,12,0.029315,0.000170,12.972215
594,19.402037,13.841913,0.035088,0.000039,1.000000,16,0.031236,0.000157,11.264057
596,15.815208,13.887213,0.024832,0.000060,1.000000,10,0.024181,0.000148,17.215797
599,14.593115,14.026236,0.024038,0.000080,1.000000,9,0.023684,0.000159,18.271090
600,25.071136,13.528415,0.035021,0.000013,1.000000,21,0.029870,0.000073,8.883678
602,20.335299,13.550808,0.026692,0.000036,1.000000,16,0.024569,0.000162,17.299236
603,23.077763,13.804242,0.032712,0.000014,1.000000,19,0.029798,0.000067,8.622053
604,21.216902,13.683138,0.030861,0.000021,1.000000,16,0.028936,0.000087,10.174006
584,11.379287,14.269513,0.026103,0.001181,1.000000,4,0.022150,0.000526,28.334574
586,48.497971,12.389353,0.065419,0.000010,1.000000,54,0.052754,0.000177,4.506002
587,46.659462,12.941707,0.049562,0.000012,1.000000,50,0.036055,0.000235,10.195533
588,31.950712,13.062136,0.036768,0.000043,1.000000,35,0.026067,0.000399,20.769432
590,31.098215,13.031406,0.045874,0.000025,1.000000,33,0.035682,0.000220,10.135418
593,18.149643,13.696965,0.030431,0.000043,1.000000,13,0.028845,0.000143,12.517068
594,20.313824,13.824545,0.034336,0.000032,1.000000,17,0.030653,0.000136,10.988777
596,16.716557,13.861799,0.024650,0.000043,1.000000,11,0.023905,0.000123,16.434731
599,15.482237,13.994376,0.023924,0.000054,1.000000,10,0.023435,0.000130,17.357805
600,26.014353,13.520773,0.034265,0.000011,1.000000,22,0.029223,0.000065,8.814516
602,21.252260,13.535970,0.026316,0.000030,1.000000,17,0.024335,0.000141,16.738964
603,24.024920,13.795943,0.032228,0.000011,1.000000,20,0.029354,0.000059,8.393632
604,22.155703,13.672486,0.030500,0.000017,1.000000,17,0.028813,0.000075,9.627124
584,12.070639,14.158267,0.023684,0.000459,1.000000,5,0.022377,0.000344,25.228048
586,49.418812,12.386098,0.064774,0.000009,1.000000,55,0.051534,0.000170,4.625327
587,47.571003,12.937438,0.048940,0.000011,1.000000,51,0.034487,0.000226,10.868839
588,32.843227,13.052845,0.035762,0.000039,1.000000,36,0.024747,0.000363,21.947412
590,32.008938,13.023136,0.044842,0.000023,1.000000,34,0.034538,0.000199,10.319136
593,19.063450,13.678667,0.030073,0.000033,1.000000,14,0.028310,0.000121,12.124914
594,21.233963,13.809686,0.033654,0.000026,1.000000,18,0.029880,0.000118,10.865156
596,17.630733,13.841148,0.024461,0.000032,1.000000,12,0.023668,0.000103,15.615628
599,16.387506,13.968981,0.023785,0.000039,1.000000,11,0.023240,0.000107,16.376842
600,26.960974,13.513893,0.033553,0.000009,1.000000,23,0.028553,0.000058,8.755279
602,22.176943,13.523320,0.025980,0.000025,1.000000,18,0.023958,0.000124,16.393696
603,24.976154,13.788676,0.031772,0.000010,1.000000,21,0.028711,0.000052,8.291692
604,23.100595,13.663473,0.030197,0.000014,1.000000,18,0.028510,0.000065,9.225842
584,12.854232,14.082492,0.022995,0.000217,1.000000,6,0.022777,0.000233,22.033072
587,48.479149,12.933261,0.048280,0.000011,1.000000,52,0.032468,0.000221,11.967437
588,33.739365,13.044167,0.034729,0.000035,1.000000,37,0.023997,0.000301,21.852587
590,32.923271,13.015678,0.043800,0.000021,1.000000,35,0.033105,0.000180,10.705062
593,19.986595,13.663343,0.029701,0.000026,1.000000,15,0.028032,0.000101,11.483601
594,22.161076,13.796932,0.032987,0.000021,1.000000,19,0.029225,0.000101,10.639001
596,18.555553,13.824236,0.024276,0.000025,1.000000,13,0.023583,0.000085,14.607059
599,17.305813,13.948588,0.023644,0.000029,1.000000,12,0.023204,0.000087,15.192078
600,27.910810,13.507809,0.032868,0.000008,1.000000,24,0.028074,0.000051,8.558656
602,23.107845,13.512278,0.025651,0.000021,1.000000,19,0.023655,0.000107,15.901827
603,25.930542,13.782231,0.031307,0.000008,1.000000,22,0.028505,0.000046,7.910599
604,24.050619,13.655801,0.029907,0.000011,1.000000,19,0.028445,0.000056,8.662006
584,13.693432,14.029229,0.022895,0.000118,1.000000,7,0.022775,0.000178,20.234434
587,49.379974,12.928948,0.047574,0.000010,1.000000,53,0.031405,0.000207,12.379359
588,34.643547,13.036536,0.033636,0.000031,1.000000,38,0.023605,0.000246,21.131252
590,33.838711,13.008538,0.042724,0.000019,1.000000,36,0.032586,0.000159,10.479510
592,28.128252,13.525833,0.094788,0.000017,1.000000,24,0.014054,0.002110,61.099056
593,20.918419,13.650590,0.029363,0.000021,1.000000,16,0.027767,0.000086,10.931022
594,23.094633,13.785968,0.032344,0.000018,1.000000,20,0.028880,0.000087,10.223676
596,19.489586,13.810349,0.024122,0.000019,1.000000,14,0.023468,0.000072,13.761428
599,18.235014,13.932087,0.023537,0.000022,1.000000,13,0.023170,0.000073,14.185469
600,28.863968,13.502351,0.032224,0.000007,1.000000,25,0.028057,0.000045,8.095202
602,24.044765,13.502724,0.025335,0.000017,1.000000,20,0.023515,0.000093,15.239971
603,26.888752,13.776574,0.030891,0.000007,1.000000,23,0.028093,0.000041,7.703865
604,25.005184,13.649089,0.029663,0.000009,1.000000,20,0.028276,0.000049,8.259381
584,14.566092,13.989844,0.022849,0.000073,1.000000,8,0.022764,0.000138,18.606361
585,17.063457,16.481812,0.246411,0.000022,1.000000,15,0.015053,0.001426,54.496754
587,50.278740,12.924736,0.046837,0.000010,1.000000,54,0.029841,0.000198,13.309103
588,35.556423,13.029862,0.032520,0.000028,1.000000,39,0.022913,0.000208,21.069056
590,34.760151,13.002308,0.041682,0.000017,1.000000,37,0.031183,0.000145,10.935957
591,33.098423,12.946047,0.108370,0.000012,1.000000,34,0.013701,0.158676,71.744408
592,28.415403,13.489119,0.094262,0.000017,1.000000,25,0.014561,0.000492,49.745487
593,21.857302,13.639815,0.029055,0.000017,1.000000,17,0.027247,0.000074,10.626232
594,24.034389,13.776560,0.031770,0.000015,1.000000,21,0.028020,0.000077,10.240705
596,20.430971,13.798726,0.023986,0.000015,1.000000,15,0.023445,0.000060,12.853166
599,19.172770,13.918489,0.023454,0.000017,1.000000,14,0.023287,0.000061,13.047488
600,29.821993,13.497734,0.031671,0.000006,1.000000,26,0.027464,0.000040,8.016741
602,24.987148,13.494431,0.025055,0.000015,1.000000,21,0.023199,0.000082,14.852529
603,27.849909,13.771605,0.030489,0.000006,1.000000,24,0.027764,0.000036,7.451480
604,25.963926,13.643433,0.029440,0.000008,1.000000,21,0.028030,0.000043,7.915901
584,15.461513,13.959718,0.022821,0.000049,1.000000,9,0.022592,0.000110,17.390831
585,17.063486,17.481838,0.246411,0.000022,1.000000,16,0.014673,0.000762,52.407463
587,51.170456,12.920286,0.046066,0.000009,1.000000,55,0.028217,0.000189,14.403813
588,36.475758,13.023950,0.031401,0.000025,1.000000,40,0.022161,0.000176,21.109934
590,35.681599,12.996185,0.040619,0.000015,1.000000,38,0.030025,0.000130,11.200891
591,33.085434,12.948375,0.108365,0.000012,1.000000,35,0.013952,0.001584,60.203514
592,28.291576,14.323749,0.094077,0.000018,1.000000,26,0.014688,0.000261,43.825954
593,22.801924,13.630635,0.028723,0.000014,1.000000,18,0.026566,0.000064,10.465708
594,24.978401,13.768385,0.031175,0.000012,1.000000,22,0.027401,0.000067,10.052900
596,21.378941,13.789084,0.023878,0.000012,1.000000,16,0.023083,0.000052,12.405694
599,20.117874,13.907230,0.023419,0.000013,1.000000,15,0.023065,0.000052,12.401826
600,30.782082,13.493567,0.031127,0.000005,1.000000,27,0.027033,0.000036,7.826857
602,25.934458,13.487372,0.024778,0.000012,1.000000,22,0.022547,0.000074,14.965174
603,28.814152,13.767363,0.030108,0.000005,1.000000,25,0.027257,0.000032,7.304238
604,26.925770,13.638384,0.029222,0.000007,1.000000,22,0.027791,0.000037,7.570262
584,16.373493,13.936130,0.022753,0.000034,1.000000,10,0.022638,0.000088,15.955656
585,17.063492,18.481846,0.246411,0.000022,1.000000,17,0.014771,0.000364,46.379353
588,37.400898,13.018712,0.030282,0.000022,1.000000,41,0.021787,0.000146,20.409328
590,36.604404,12.990367,0.039540,0.000013,1.000000,39,0.028961,0.000117,11.486135
591,32.858887,13.007372,0.107918,0.000012,1.000000,36,0.014466,0.000413,48.770916
592,28.290611,15.322340,0.094075,0.000018,1.000000,27,0.014857,0.000162,38.621208
593,23.751167,13.622684,0.028344,0.000011,1.000000,19,0.026207,0.000055,10.065142
594,25.926657,13.761232,0.030591,0.000010,1.000000,23,0.026977,0.000058,9.753295
596,22.332043,13.780908,0.023728,0.000010,1.000000,17,0.022648,0.000045,12.086216
599,21.069061,13.897899,0.023347,0.000011,1.000000,16,0.022599,0.000045,12.108797
600,31.744637,13.489861,0.030607,0.000005,1.000000,28,0.026687,0.000032,7.605676
602,26.884863,13.480974,0.024458,0.000011,1.000000,23,0.022244,0.000065,14.604901
603,29.780201,13.763466,0.029719,0.000004,1.000000,26,0.026731,0.000028,7.182312
604,27.891010,13.634132,0.029007,0.000006,1.000000,23,0.027444,0.000033,7.315256
584,17.298260,13.917245,0.022722,0.000025,1.000000,11,0.022906,0.000073,14.475830
585,17.063463,19.481812,0.246411,0.000022,1.000000,18,0.015098,0.000209,40.121033
588,38.332462,13.013981,0.029195,0.000019,1.000000,42,0.021649,0.000122,19.380711
590,37.528561,12.984811,0.038468,0.000012,1.000000,40,0.027972,0.000107,11.803172
591,32.854565,14.003108,0.107913,0.000012,1.000000,37,0.015040,0.000205,40.185696
592,28.290937,16.322527,0.094074,0.000018,1.000000,28,0.015360,0.000107,32.745983
593,24.704767,13.615726,0.027982,0.000009,1.000000,20,0.026165,0.000048,9.507183
594,26.878952,13.754927,0.030045,0.000009,1.000000,24,0.026693,0.000051,9.432830
596,23.289352,13.773872,0.023535,0.000008,1.000000,18,0.022436,0.000040,11.634338
599,22.024933,13.889968,0.023206,0.000009,1.000000,17,0.022443,0.000039,11.575276
600,32.709194,13.486382,0.030116,0.000004,1.000000,29,0.026316,0.000029,7.463590
602,27.839169,13.475456,0.024150,0.000009,1.000000,24,0.022214,0.000058,13.936591
603,30.747911,13.759937,0.029322,0.000004,1.000000,27,0.026504,0.000026,6.950374
604,28.858244,13.630143,0.028778,0.000005,1.000000,24,0.027303,0.000029,7.009275
584,18.233095,13.902005,0.022768,0.000019,1.000000,12,0.022396,0.000062,14.154638
585,17.063452,20.481794,0.246411,0.000022,1.000000,19,0.015045,0.000147,36.949001
588,39.271080,13.009892,0.028188,0.000016,1.000000,43,0.020718,0.000108,20.032026
590,38.454590,12.979653,0.037420,0.000011,1.000000,41,0.026362,0.000100,12.767291
591,32.854156,15.002928,0.107913,0.000012,1.000000,38,0.015399,0.000129,34.460114
592,28.290905,17.322506,0.094074,0.000018,1.000000,29,0.015387,0.000081,29.970869
593,25.662708,13.609762,0.027686,0.000008,1.000000,21,0.025283,0.000043,9.620759
594,27.834877,13.749329,0.029555,0.000008,1.000000,25,0.025706,0.000046,9.653895
596,24.250305,13.767786,0.023349,0.000007,1.000000,19,0.021827,0.000035,11.615827
599,22.984798,13.883150,0.023070,0.000007,1.000000,18,0.021825,0.000035,11.549184
600,33.675762,13.483263,0.029654,0.000004,1.000000,30,0.025505,0.000026,7.576752
602,28.796900,13.470530,0.023887,0.000008,1.000000,25,0.021447,0.000053,14.329104
603,31.717663,13.756727,0.028959,0.000003,1.000000,28,0.025590,0.000023,7.098483
604,29.828161,13.626751,0.028571,0.000004,1.000000,25,0.026672,0.000026,6.959859
608,10.000000,15.000000,0.025035,0.027778,1.000000,0,0.019695,0.200301,49.670021
584,19.175327,13.889338,0.022683,0.000014,1.000000,13,0.022727,0.000052,12.745634
585,17.063519,21.481876,0.246411,0.000022,1.000000,20,0.015591,0.000097,31.036732
588,40.212101,13.005980,0.027211,0.000014,1.000000,44,0.020989,0.000087,18.087727
590,39.377460,12.974483,0.036349,0.000010,1.000000,42,0.025641,0.000090,12.837917
591,32.854504,16.003098,0.107913,0.000012,1.000000,39,0.016213,0.000085,27.847750
592,28.291056,18.322601,0.094074,0.000018,1.000000,30,0.015995,0.000060,25.241470
593,26.623259,13.604587,0.027313,0.000007,1.000000,22,0.025363,0.000037,8.974415
594,28.792263,13.744229,0.029016,0.000007,1.000000,26,0.025495,0.000041,9.265841
596,25.214113,13.762505,0.023105,0.000006,1.000000,20,0.021957,0.000030,10.791990
599,23.947870,13.877304,0.022861,0.000006,1.000000,19,0.021978,0.000030,10.689325
600,34.642303,13.480328,0.029163,0.000003,1.000000,31,0.025426,0.000023,7.240921
602,29.756231,13.465955,0.023572,0.000007,1.000000,26,0.021453,0.000047,13.578812
603,32.687363,13.753750,0.028539,0.000003,1.000000,29,0.025663,0.000021,6.689418
604,30.799828,13.623821,0.028312,0.000004,1.000000,26,0.026827,0.000023,6.498498
605,10.000000,15.000000,0.024990,0.027778,1.000000,0,0.018757,0.003812,45.827660
606,10.000000,15.000000,0.023251,0.027778,1.000000,0,0.019981,0.002464,40.979237
607,10.000000,15.000000,0.024301,0.027778,1.000000,0,0.019310,0.003563,44.084171
608,9.975217,15.064712,0.024802,0.026568,1.000000,1,0.020731,0.001029,35.102661
584,20.124607,13.878937,0.022693,0.000011,1.000000,14,0.022518,0.000044,12.144487
585,17.063524,22.481884,0.246411,0.000022,1.000000,21,0.015717,0.000074,28.076525
588,41.161896,13.002976,0.026338,0.000012,1.000000,45,0.020794,0.000073,17.226654
590,40.303368,12.969736,0.035301,0.000009,1.000000,43,0.024493,0.000082,13.440310
591,32.854240,17.002962,0.107913,0.000012,1.000000,40,0.016426,0.000065,24.890297
592,28.291067,19.322607,0.094074,0.000018,1.000000,31,0.016171,0.000048,22.832748
593,27.587660,13.600135,0.027016,0.000006,1.000000,23,0.024950,0.000033,8.752851
594,29.753239,13.739788,0.028533,0.000006,1.000000,27,0.025022,0.000036,9.107259
596,26.181509,13.758028,0.022925,0.000005,1.000000,21,0.021720,0.000027,10.428898
599,24.914534,13.872285,0.022717,0.000005,1.000000,20,0.021864,0.000026,10.181366
600,35.612358,13.477950,0.028727,0.000003,1.000000,32,0.024976,0.000021,7.151618
602,30.719460,13.462181,0.023300,0.000006,1.000000,27,0.021129,0.000042,13.333472
603,33.659786,13.751020,0.028185,0.000003,1.000000,30,0.025162,0.000019,6.627904
604,31.773939,13.621225,0.028114,0.000003,1.000000,27,0.026685,0.000021,6.220048
605,10.193756,14.811508,0.021705,0.013147,1.000000,1,0.018722,0.000776,38.403229
606,10.200722,14.809055,0.021435,0.012354,1.000000,1,0.019833,0.000721,35.129498
607,10.195084,14.811076,0.021646,0.013004,1.000000,1,0.019319,0.000779,36.863678
608,10.189324,14.867573,0.022396,0.010871,1.000000,2,0.020662,0.000428,29.932171
584,21.079296,13.870233,0.022658,0.000009,1.000000,15,0.022459,0.000038,11.405023
585,17.063549,23.481920,0.246411,0.000022,1.000000,22,0.015920,0.000058,25.188330
588,42.116184,13.000226,0.025545,0.000011,1.000000,46,0.020722,0.000061,16.145166
590,41.229069,12.965320,0.034253,0.000008,1.000000,44,0.023551,0.000073,13.794043
591,32.854103,18.002884,0.107913,0.000012,1.000000,41,0.016645,0.000051,22.302185
592,28.291111,20.322639,0.094074,0.000018,1.000000,32,0.016432,0.000039,20.463343
593,28.554420,13.596163,0.026712,0.000005,1.000000,24,0.024578,0.000029,8.508044
594,30.716908,13.735984,0.028062,0.000005,1.000000,28,0.024427,0.000032,9.052965
596,27.151377,13.754106,0.022744,0.000004,1.000000,22,0.021493,0.000024,10.085939
599,25.883703,13.867776,0.022584,0.000004,1.000000,21,0.021660,0.000023,9.798440
600,36.582840,13.475551,0.028298,0.000002,1.000000,33,0.024450,0.000019,7.114768
602,31.684839,13.458755,0.023028,0.000005,1.000000,28,0.020733,0.000038,13.182450
603,34.633884,13.748856,0.027823,0.000002,1.000000,31,0.024748,0.000017,6.526335
604,32.749443,13.618757,0.027928,0.000003,1.000000,28,0.026447,0.000019,6.001072
605,10.529426,14.607625,0.019735,0.004467,1.000000,2,0.018789,0.000333,32.467770
606,10.547533,14.605346,0.020366,0.004112,1.000000,2,0.019732,0.000353,30.636017
607,10.532570,14.607198,0.020108,0.004411,1.000000,2,0.019362,0.000352,31.458361
608,10.560369,14.662975,0.021195,0.003341,1.000000,3,0.020942,0.000227,24.977808
584,22.038540,13.862809,0.022620,0.000007,1.000000,16,0.022107,0.000033,11.100916
585,17.063622,24.482023,0.246411,0.000022,1.000000,23,0.015903,0.000048,23.541296
588,43.075520,12.997900,0.024838,0.000009,1.000000,47,0.020235,0.000054,16.007069
590,42.155293,12.961166,0.033204,0.000007,1.000000,45,0.022606,0.000067,14.322584
591,32.853931,19.002787,0.107913,0.000012,1.000000,42,0.016661,0.000043,20.746111
592,28.290934,21.322506,0.094074,0.000018,1.000000,33,0.016285,0.000033,19.582777
593,29.523262,13.592571,0.026407,0.000004,1.000000,25,0.023988,0.000026,8.487931
594,31.681456,13.732224,0.027587,0.000004,1.000000,29,0.023675,0.000029,9.195529
596,28.123205,13.750548,0.022563,0.000003,1.000000,23,0.020951,0.000022,10.120895
599,26.855270,13.863832,0.022445,0.000004,1.000000,22,0.021352,0.000021,9.577492
