id,a,b,mu,sigma2,depthRange,count,x,tau2,depTau,zNoise
906,11.638526,14.297121,0.751910,0.001273,1.432519,4,0.747978,0.000848,0.051956,1.267132
907,11.503815,14.218259,0.460604,0.000960,0.900177,5,0.460224,0.000689,0.123569,0.812659
908,10.013814,14.972290,0.446770,0.020003,0.888081,1,0.489140,0.009689,0.395978,1.750120
909,10.084336,14.878782,0.555350,0.026337,1.092248,1,0.595013,0.007510,0.239799,0.601388
910,10.138172,14.838039,0.768096,0.040091,1.484588,1,0.787859,0.006480,0.128360,1.019781
911,10.139443,14.837261,0.755508,0.039137,1.467819,1,0.779727,0.006440,0.130628,0.476745
912,10.022390,14.957265,0.447865,0.019805,0.889246,1,0.464869,0.008089,0.401662,2.165504
879,38.810036,13.903816,0.604882,0.000001,1.179674,33,0.601224,0.000021,0.012624,0.141493
880,38.824207,13.898116,0.577414,0.000001,1.134062,33,0.573561,0.000015,0.011795,0.087486
885,35.213482,13.927726,0.587326,0.000002,1.168545,29,0.586129,0.000018,0.012318,0.038497
886,35.363274,13.967317,0.649345,0.000002,1.250490,29,0.650223,0.000024,0.011509,0.146701
888,31.115505,13.900681,0.646089,0.000005,1.297862,25,0.649662,0.000062,0.018656,0.284294
889,30.347744,13.945596,0.625132,0.000004,1.221877,24,0.629423,0.000043,0.016521,0.198659
892,27.188229,13.896651,0.579321,0.000006,1.171567,21,0.579393,0.000053,0.021614,0.203655
893,27.852350,13.829319,0.589703,0.000007,1.184596,22,0.591371,0.000066,0.023189,0.286212
894,25.954548,13.833497,0.527091,0.000006,1.044026,20,0.524998,0.000034,0.021239,0.069945
895,21.119070,13.853410,0.508728,0.000012,0.978168,15,0.507679,0.000051,0.027701,0.183881
897,24.197695,13.737030,0.650020,0.000021,1.316223,19,0.661813,0.000178,0.030414,0.706035
899,14.278243,13.981344,0.607286,0.000154,1.206317,8,0.614612,0.000322,0.047479,0.589871
902,13.986854,14.073739,0.745635,0.000253,1.465382,7,0.757147,0.000543,0.040626,1.225950
903,14.066103,13.976192,0.542072,0.000144,1.071834,8,0.549705,0.000280,0.055311,0.368135
904,12.090451,14.162821,0.537561,0.000542,1.022190,5,0.542499,0.000482,0.074509,0.689027
905,12.791399,14.101315,0.718795,0.000452,1.398658,6,0.728948,0.000592,0.045755,0.953838
906,12.390492,14.206716,0.749763,0.000578,1.432519,5,0.760081,0.000667,0.044662,1.180412
907,12.176504,14.103800,0.460410,0.000470,0.900177,6,0.465730,0.000526,0.105521,0.819028
908,10.172432,14.799866,0.463085,0.012500,0.888081,2,0.481275,0.003299,0.244551,0.691852
909,10.290405,14.690552,0.574196,0.014049,1.092248,2,0.594967,0.002824,0.148957,0.045152
910,10.399997,14.638665,0.779176,0.017681,1.484588,2,0.794280,0.002725,0.082386,0.906131
911,10.400330,14.638051,0.769039,0.017369,1.467819,2,0.784015,0.002657,0.083505,0.535496
912,10.198523,14.777176,0.454941,0.011599,0.889246,2,0.472154,0.003214,0.250734,1.763045
913,10.000000,15.000000,0.724002,0.058242,1.448003,0,0.772564,0.034382,0.294577,0.413085
915,10.000000,15.000000,0.632429,0.044441,1.264858,0,0.670781,0.041430,0.416983,3.243143
916,10.000000,15.000000,0.715808,0.056931,1.431615,0,0.774379,0.034188,0.292518,0.639578
879,39.786873,13.902225,0.604676,0.000001,1.179674,34,0.600607,0.000021,0.012657,0.145231
880,39.799679,13.896309,0.577179,0.000001,1.134062,34,0.573279,0.000015,0.011724,0.095570
885,36.195305,13.926099,0.587226,0.000002,1.168545,30,0.586300,0.000017,0.012055,0.053694
886,36.344479,13.965701,0.649411,0.000002,1.250490,30,0.650167,0.000023,0.011341,0.155825
888,32.081848,13.897146,0.646351,0.000005,1.297862,26,0.649213,0.000061,0.018558,0.288703
889,31.314127,13.941889,0.625495,0.000004,1.221877,25,0.629518,0.000042,0.016311,0.208494
894,26.920542,13.828856,0.526796,0.000005,1.044026,21,0.525544,0.000031,0.020299,0.031595
895,22.070848,13.844719,0.508535,0.000010,0.978168,16,0.508904,0.000045,0.025915,0.123664
899,15.141571,13.941649,0.609545,0.000106,1.206317,9,0.616419,0.000270,0.043213,0.591887
902,14.836115,14.028746,0.749106,0.000177,1.465382,8,0.757737,0.000463,0.037445,1.164539
903,14.918736,13.932803,0.544535,0.000098,1.071834,9,0.552188,0.000231,0.049788,0.395495
904,12.852599,14.080647,0.539952,0.000280,1.022190,6,0.548580,0.000355,0.062539,0.474521
905,13.609412,14.041279,0.722913,0.000270,1.398658,7,0.729367,0.000472,0.040795,0.913074
906,13.194530,14.139282,0.754224,0.000330,1.432519,6,0.759811,0.000532,0.039915,1.110913
907,12.916005,14.016256,0.462684,0.000269,0.900177,7,0.466895,0.000412,0.092976,0.792924
908,10.442185,14.600903,0.472543,0.006047,0.888081,3,0.487302,0.001727,0.173757,0.299314
909,10.622535,14.491568,0.586281,0.005938,1.092248,3,0.597519,0.001519,0.108693,0.146879
910,10.811001,14.446208,0.788932,0.006292,1.484588,3,0.794157,0.001515,0.061560,0.838037
911,10.810636,14.445518,0.778717,0.006176,1.467819,3,0.785150,0.001467,0.061975,0.555579
912,10.480525,14.577682,0.463914,0.005593,0.889246,3,0.472827,0.001736,0.184926,1.460773
913,10.140126,14.836888,0.740962,0.038131,1.448003,1,0.774557,0.006777,0.135705,0.101560
914,10.000000,15.000000,0.576256,0.036897,1.152512,0,0.615486,0.008077,0.232387,2.853648
916,10.137469,14.838433,0.736050,0.037587,1.431615,1,0.773329,0.006750,0.135868,0.631070
879,40.762299,13.900617,0.604462,0.000001,1.179674,35,0.601697,0.000021,0.012728,0.145631
880,40.775570,13.894715,0.576959,0.000001,1.134062,35,0.574291,0.000015,0.011699,0.100834
885,37.178253,13.924714,0.587150,0.000001,1.168545,31,0.587146,0.000017,0.011865,0.066330
886,37.326172,13.964164,0.649467,0.000002,1.250490,31,0.651485,0.000023,0.011220,0.162674
888,33.050179,13.894020,0.646549,0.000004,1.297862,27,0.651281,0.000062,0.018509,0.289631
889,32.282192,13.938557,0.625817,0.000003,1.221877,26,0.631098,0.000042,0.016181,0.214830
894,27.889658,13.824829,0.526628,0.000004,1.044026,22,0.525585,0.000029,0.019587,0.002707
895,23.027308,13.837374,0.508599,0.000008,0.978168,17,0.508478,0.000040,0.024564,0.068855
899,16.022583,13.909385,0.611414,0.000078,1.206317,10,0.617695,0.000234,0.040060,0.594711
902,15.707605,13.992874,0.751396,0.000130,1.465382,9,0.763164,0.000410,0.034762,1.113474
903,15.790007,13.897485,0.546715,0.000070,1.071834,10,0.552415,0.000196,0.045811,0.420242
904,13.658984,14.017686,0.543503,0.000166,1.022190,7,0.546469,0.000265,0.054442,0.294400
905,14.462249,13.995755,0.725145,0.000177,1.398658,8,0.732048,0.000394,0.037029,0.882518
906,14.038360,14.088890,0.756248,0.000210,1.432519,7,0.762452,0.000444,0.036208,1.056632
907,13.702650,13.948441,0.464225,0.000171,0.900177,8,0.467379,0.000337,0.083891,0.780279
908,10.840777,14.409078,0.481028,0.002596,0.888081,4,0.481698,0.001004,0.136000,0.009774
909,11.105865,14.315964,0.593313,0.002236,1.092248,4,0.591679,0.000916,0.086209,0.293992
910,11.391157,14.294692,0.792442,0.002067,1.484588,4,0.788739,0.000957,0.049658,0.802101
911,11.390306,14.293909,0.783049,0.002021,1.467819,4,0.779031,0.000914,0.049748,0.573810
912,10.893869,14.388413,0.469000,0.002410,0.889246,4,0.470449,0.001097,0.148890,1.317718
913,10.396926,14.638438,0.759442,0.017341,1.448003,2,0.758915,0.002657,0.089093,0.285847
914,10.178002,14.817743,0.595146,0.019381,1.152512,1,0.611067,0.003242,0.151193,2.145150
916,10.391526,14.640410,0.756463,0.017233,1.431615,2,0.760543,0.002672,0.088958,0.629553
879,41.742268,13.899342,0.604319,0.000001,1.179674,36,0.601394,0.000021,0.012795,0.139553
880,41.756134,13.893219,0.576822,0.000001,1.134062,36,0.574171,0.000015,0.011671,0.099473
885,38.162018,13.923444,0.587149,0.000001,1.168545,32,0.587016,0.000016,0.011679,0.072132
886,38.306732,13.962547,0.649604,0.000002,1.250490,32,0.651315,0.000022,0.011106,0.163423
889,33.246826,13.935130,0.626207,0.000003,1.221877,27,0.630993,0.000041,0.016065,0.212853
894,28.860828,13.821313,0.526495,0.000004,1.044026,23,0.525020,0.000027,0.018937,0.025149
895,23.987568,13.831154,0.508579,0.000007,0.978168,18,0.508073,0.000036,0.023324,0.029156
902,16.585110,13.961077,0.754123,0.000100,1.465382,10,0.761614,0.000362,0.032800,1.062656
903,16.680305,13.869351,0.548166,0.000052,1.071834,11,0.551651,0.000168,0.042537,0.424907
904,14.509088,13.971713,0.544588,0.000105,1.022190,8,0.546652,0.000205,0.047907,0.165694
905,15.335107,13.959148,0.727193,0.000125,1.398658,9,0.730011,0.000333,0.034201,0.844234
906,14.904620,14.048716,0.758156,0.000146,1.432519,8,0.760966,0.000374,0.033375,1.003886
907,14.522506,13.894667,0.465223,0.000117,0.900177,9,0.466001,0.000280,0.076891,0.743761
908,11.383279,14.250133,0.481422,0.001068,0.888081,5,0.479838,0.000661,0.111318,0.151597
909,11.735919,14.183522,0.592319,0.000876,1.092248,5,0.588165,0.000614,0.071510,0.366398
910,12.109048,14.191214,0.790176,0.000803,1.484588,5,0.782977,0.000661,0.041898,0.767261
911,12.108881,14.190598,0.780571,0.000775,1.467819,5,0.774142,0.000626,0.041690,0.576683
912,11.442121,14.231958,0.469816,0.001053,0.889246,5,0.466575,0.000756,0.125854,1.176980
913,10.804657,14.445616,0.759102,0.006159,1.448003,3,0.752546,0.001415,0.066264,0.366408
914,10.476819,14.615191,0.604368,0.008195,1.152512,2,0.603588,0.001749,0.114243,1.742850
916,10.795853,14.447140,0.759083,0.006169,1.431615,3,0.750515,0.001433,0.067040,0.623635
918,10.000000,15.000000,0.706018,0.055385,1.412035,0,0.713768,0.039500,0.363802,0.336781
919,10.000000,15.000000,0.484830,0.026118,0.969659,0,0.482736,0.062097,0.877470,4.336427
920,10.000000,15.000000,0.450725,0.022573,0.901449,0,0.483321,0.088183,0.983806,0.432661
879,42.721485,13.897941,0.604177,0.000001,1.179674,37,0.602145,0.000022,0.012858,0.133122
880,42.737606,13.892002,0.576686,0.000001,1.134062,37,0.575030,0.000015,0.011647,0.097702
885,39.146492,13.922350,0.587139,0.000001,1.168545,33,0.587673,0.000016,0.011520,0.077169
886,39.288322,13.961118,0.649714,0.000001,1.250490,33,0.652374,0.000022,0.011001,0.163956
889,34.213627,13.931952,0.626541,0.000003,1.221877,28,0.632248,0.000041,0.015960,0.210040
894,29.832853,13.817994,0.526318,0.000003,1.044026,24,0.525380,0.000026,0.018367,0.044118
895,24.950562,13.825585,0.508502,0.000006,0.978168,19,0.508350,0.000033,0.022267,0.004655
902,17.481825,13.936013,0.755698,0.000080,1.465382,11,0.763095,0.000329,0.031142,1.020093
903,17.586254,13.846774,0.548971,0.000040,1.071834,12,0.552771,0.000148,0.039813,0.425944
904,15.385351,13.936270,0.545259,0.000071,1.022190,9,0.547784,0.000165,0.042747,0.065277
905,16.227989,13.930362,0.727935,0.000092,1.398658,10,0.731481,0.000292,0.031895,0.811577
906,15.791093,14.016863,0.758916,0.000106,1.432519,9,0.762893,0.000327,0.031057,0.961081
907,15.368361,13.851590,0.465441,0.000084,0.900177,10,0.466918,0.000241,0.071133,0.710855
908,12.043924,14.130541,0.480569,0.000493,0.888081,6,0.479519,0.000471,0.094236,0.262223
909,12.469347,14.089370,0.590115,0.000412,1.092248,6,0.587146,0.000448,0.061300,0.415456
910,12.906963,14.119962,0.786511,0.000395,1.484588,6,0.781861,0.000496,0.036416,0.742775
911,12.909182,14.120087,0.777264,0.000377,1.467819,6,0.774008,0.000465,0.035954,0.579192
912,12.097610,14.111948,0.468175,0.000520,0.889246,6,0.466949,0.000570,0.109215,1.072259
913,11.381414,14.293186,0.754667,0.001996,1.448003,4,0.751467,0.000895,0.052879,0.415345
914,10.927954,14.429458,0.603875,0.003010,1.152512,3,0.603934,0.001142,0.092344,1.499219
916,11.367789,14.293386,0.753314,0.002023,1.431615,4,0.751073,0.000912,0.053447,0.618656
917,10.000000,15.000000,0.520084,0.030054,1.040167,0,0.530356,0.011889,0.372521,2.598847
918,10.133119,14.841144,0.708503,0.037632,1.412035,1,0.721258,0.007084,0.159649,0.157185
919,10.048950,14.917990,0.484542,0.022524,0.969659,1,0.489782,0.007969,0.360518,2.567915
920,10.011953,14.975706,0.453499,0.020662,0.901449,1,0.474794,0.009405,0.413607,0.760691
921,10.000000,15.000000,0.645746,0.046332,1.291492,0,0.653098,0.046778,0.461084,3.923137
923,10.000000,15.000000,0.727546,0.058814,1.455091,0,0.732983,0.041776,0.354712,2.520667
879,43.702686,13.896712,0.604079,0.000001,1.179674,38,0.603712,0.000022,0.012937,0.136891
880,43.721725,13.891026,0.576607,0.000001,1.134062,38,0.576406,0.000015,0.011654,0.106794
885,40.131550,13.921429,0.587178,0.000001,1.168545,34,0.588686,0.000016,0.011411,0.094471
886,40.268154,13.959495,0.649873,0.000001,1.250490,34,0.654345,0.000022,0.010928,0.175949
894,30.807074,13.815184,0.526213,0.000003,1.044026,25,0.526352,0.000025,0.017886,0.077725
895,25.916239,13.820719,0.508480,0.000005,0.978168,20,0.509100,0.000031,0.021367,0.053234
902,18.386805,13.914408,0.757096,0.000064,1.465382,12,0.766256,0.000307,0.029845,1.004720
903,18.500620,13.827489,0.549762,0.000032,1.071834,13,0.554775,0.000134,0.037599,0.451940
904,16.279758,13.908023,0.545995,0.000050,1.022190,10,0.548520,0.000136,0.038689,0.038811
906,16.689653,13.990442,0.759861,0.000081,1.432519,10,0.765381,0.000295,0.029327,0.949041
907,16.232061,13.815993,0.465807,0.000063,0.900177,11,0.469015,0.000214,0.066467,0.719653
908,12.785134,14.042070,0.480082,0.000264,0.888081,7,0.479470,0.000355,0.081798,0.374589
909,13.266582,14.021072,0.588794,0.000229,1.092248,7,0.587919,0.000345,0.053711,0.481773
910,13.752253,14.068650,0.784559,0.000229,1.484588,7,0.784021,0.000396,0.032351,0.755009
911,13.757671,14.069761,0.775880,0.000217,1.467819,7,0.774828,0.000366,0.031846,0.612915
912,12.826392,14.020600,0.467647,0.000296,0.889246,7,0.469208,0.000457,0.096913,1.040742
913,12.098771,14.189456,0.752689,0.000763,1.448003,5,0.753547,0.000625,0.043968,0.492149
916,12.080749,14.188145,0.751935,0.000777,1.431615,5,0.754764,0.000642,0.044432,0.658251
917,10.162440,14.824870,0.524311,0.017700,1.040167,1,0.530887,0.004156,0.225447,1.285761
918,10.385680,14.643234,0.715425,0.017236,1.412035,2,0.727132,0.002906,0.101402,0.416902
919,10.240215,14.733217,0.486859,0.012567,0.969659,2,0.499929,0.003170,0.222496,2.009516
920,10.179847,14.798704,0.461974,0.012491,0.901449,2,0.474896,0.003467,0.257189,0.875985
921,10.111316,14.856109,0.647683,0.034128,1.291492,1,0.663219,0.007903,0.198597,2.364603
923,10.133394,14.840955,0.729293,0.039918,1.455091,1,0.738845,0.007527,0.156800,1.705952
924,10.000000,15.000000,0.588814,0.038522,1.177628,0,0.584017,0.011162,0.300230,2.844836
879,44.685596,13.895674,0.604062,0.000001,1.179674,39,0.603687,0.000023,0.013048,0.148536
880,44.707298,13.890193,0.576597,0.000001,1.134062,39,0.576325,0.000015,0.011695,0.124069
885,41.114578,13.920035,0.587280,0.000001,1.168545,35,0.588567,0.000015,0.011332,0.120473
886,41.241943,13.957489,0.650119,0.000001,1.250490,35,0.654309,0.000022,0.010902,0.195826
894,31.783028,13.812778,0.526227,0.000003,1.044026,26,0.525937,0.000023,0.017494,0.119309
895,26.883919,13.816397,0.508563,0.000004,0.978168,21,0.508431,0.000028,0.020621,0.107348
902,19.294714,13.894854,0.758641,0.000054,1.465382,13,0.765071,0.000287,0.028946,1.003393
903,19.419615,13.810458,0.550704,0.000026,1.071834,14,0.553909,0.000121,0.035887,0.488503
904,17.188402,13.885291,0.546660,0.000037,1.022190,11,0.547811,0.000113,0.035431,0.133091
906,17.595837,13.967612,0.761017,0.000064,1.432519,11,0.763726,0.000269,0.028087,0.951782
907,17.107714,13.785627,0.466511,0.000050,0.900177,12,0.467852,0.000190,0.062986,0.746796
908,13.578937,13.975217,0.479840,0.000160,0.888081,8,0.477300,0.000276,0.072779,0.463707
909,14.104341,13.969753,0.588464,0.000142,1.092248,8,0.585867,0.000274,0.048158,0.544384
910,14.627404,14.030045,0.784370,0.000149,1.484588,8,0.780414,0.000324,0.029561,0.781728
911,14.635534,14.031995,0.775505,0.000139,1.467819,8,0.770729,0.000297,0.028978,0.656846
912,13.602512,13.949203,0.468213,0.000189,0.889246,8,0.466869,0.000372,0.088395,1.038061
913,12.899990,14.119175,0.753128,0.000373,1.448003,6,0.749097,0.000461,0.038225,0.570917
916,12.877324,14.116274,0.753372,0.000383,1.431615,6,0.750576,0.000478,0.038765,0.711471
917,10.433508,14.624976,0.527814,0.008277,1.040167,2,0.527979,0.002080,0.162401,0.661719
918,10.781983,14.449130,0.722810,0.006382,1.412035,3,0.720734,0.001561,0.075825,0.588028
919,10.544353,14.533542,0.493964,0.005760,0.969659,3,0.497775,0.001699,0.165214,1.729398
920,10.454851,14.599184,0.468658,0.006053,0.901449,3,0.471227,0.001790,0.189036,0.877905
921,10.343754,14.661633,0.655635,0.016696,1.291492,2,0.651948,0.003204,0.132192,1.868275
923,10.386360,14.642943,0.734478,0.018266,1.455091,2,0.726141,0.003081,0.104658,1.477917
924,10.174575,14.819263,0.586641,0.021078,1.177628,1,0.580542,0.004022,0.185981,1.466712
925,10.000000,15.000000,0.585454,0.038084,1.170909,0,0.561714,0.070546,0.708479,0.595749
927,10.000000,15.000000,0.617709,0.042396,1.235417,0,0.594411,0.055973,0.587845,3.414652
928,10.000000,15.000000,0.603074,0.040411,1.206148,0,0.566728,0.059922,0.656617,4.181012
880,45.692551,13.889277,0.576584,0.000001,1.134062,40,0.576091,0.000015,0.011751,0.143890
885,42.098972,13.918990,0.587363,0.000001,1.168545,36,0.588509,0.000015,0.011274,0.147935
886,42.217381,13.955680,0.650335,0.000001,1.250490,36,0.654440,0.000022,0.010888,0.217560
894,32.759689,13.810468,0.526199,0.000002,1.044026,27,0.525352,0.000022,0.017176,0.159221
895,27.853527,13.812484,0.508546,0.000004,0.978168,22,0.507697,0.000027,0.019991,0.156699
903,20.348188,13.796386,0.551257,0.000021,1.071834,15,0.552960,0.000111,0.034481,0.523686
904,18.109415,13.866852,0.546938,0.000028,1.022190,12,0.547155,0.000096,0.032753,0.209668
906,18.512621,13.948717,0.761526,0.000052,1.432519,12,0.761981,0.000248,0.027101,0.954426
908,14.408007,13.923180,0.478962,0.000105,0.888081,9,0.476015,0.000221,0.065576,0.534033
909,14.968700,13.929744,0.587615,0.000096,1.092248,9,0.584629,0.000224,0.043773,0.594344
910,15.520448,13.999339,0.783169,0.000104,1.484588,9,0.777031,0.000274,0.027428,0.801973
911,15.530592,14.001860,0.774029,0.000097,1.467819,9,0.767546,0.000248,0.026737,0.690005
913,13.746745,14.068272,0.751420,0.000215,1.448003,7,0.746366,0.000358,0.033941,0.627013
916,13.720902,14.064330,0.752195,0.000222,1.431615,7,0.747583,0.000374,0.034581,0.747994
917,10.841507,14.433251,0.527912,0.003354,1.040167,3,0.527943,0.001237,0.125612,0.282011
918,11.344089,14.292824,0.721434,0.002152,1.412035,4,0.718716,0.000982,0.060551,0.685681
919,10.987830,14.349760,0.496214,0.002361,0.969659,4,0.494635,0.001074,0.133369,1.582551
920,10.862099,14.408415,0.470133,0.002578,0.901449,4,0.470276,0.001094,0.148834,0.914971
921,10.711196,14.464716,0.653407,0.006608,1.291492,3,0.650313,0.001764,0.098910,1.649624
923,10.783653,14.448949,0.729215,0.006745,1.455091,3,0.722786,0.001700,0.078666,1.368086
924,10.464611,14.617428,0.583207,0.009216,1.177628,2,0.584109,0.002034,0.131413,0.766041
925,10.067178,14.896318,0.581416,0.031624,1.170909,1,0.570482,0.009096,0.285284,0.934996
926,10.000000,15.000000,0.630334,0.044147,1.260668,0,0.620934,0.009555,0.247535,4.546818
927,10.092056,14.871792,0.612579,0.033085,1.235417,1,0.605559,0.008311,0.243208,2.283268
928,10.082743,14.880437,0.595732,0.032302,1.206148,1,0.572551,0.008525,0.274682,2.605551
880,46.676590,13.888037,0.576560,0.000001,1.134062,41,0.576195,0.000015,0.011783,0.158595
885,43.083424,13.917902,0.587436,0.000001,1.168545,37,0.588724,0.000015,0.011210,0.168195
886,43.193821,13.954102,0.650547,0.000001,1.250490,37,0.654796,0.000022,0.010866,0.233314
894,33.736828,13.808284,0.526119,0.000002,1.044026,28,0.525552,0.000022,0.016863,0.187493
895,28.824375,13.808888,0.508446,0.000003,0.978168,23,0.507964,0.000025,0.019403,0.191370
903,21.283548,13.784397,0.551528,0.000018,1.071834,16,0.553542,0.000104,0.033204,0.542976
904,19.039822,13.851658,0.546986,0.000022,1.022190,13,0.548138,0.000084,0.030544,0.259852
906,19.436428,13.932446,0.761603,0.000044,1.432519,13,0.763057,0.000233,0.026178,0.947353
908,15.262856,13.881895,0.478061,0.000073,0.888081,10,0.477227,0.000186,0.059801,0.572363
909,15.852304,13.897698,0.586753,0.000068,1.092248,10,0.586230,0.000191,0.040224,0.619007
910,16.424725,13.973765,0.781539,0.000076,1.484588,10,0.778398,0.000241,0.025611,0.805567
